timestamp,open,high,low,close,volume,price,count,instrument,exchange,class,pair
2020-12-27,26482.64,28387.0,25786.05,26258.65,31778.704255262346,27010.892379443627,272262.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-26,24704.71,26822.0,24490.01,26475.35,23814.67284668105,25633.195176170775,203043.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-25,23718.61,24770.95,23416.0,24704.71,15220.822776341576,24119.804194692704,151734.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-24,23226.18,23785.0,22712.89,23717.96,16425.833034061496,23198.17528528274,152991.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-23,23824.13,24090.0,22600.0,23228.35,22632.021750552307,23476.280210729787,219053.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-22,22729.4,23839.78,22380.05,23823.27,18463.875137301613,23155.713724757927,179559.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-21,23476.51,24118.75,21913.84,22729.4,24784.694962032856,23098.172287222864,223446.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-20,23850.0,24300.0,23100.0,23476.51,14537.126709571345,23631.63391373074,149119.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-19,23138.89,24200.0,22770.0,23849.99,20058.55290255141,23539.617503966896,188596.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-18,22826.37,23280.0,22329.0,23137.76,24658.417788831084,22855.983871961045,195260.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-17,21360.5,23776.94,21252.01,22826.48,51112.59698933141,22770.783788597062,347889.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-16,19443.19,21569.94,19300.0,21360.98,31098.59775724214,20490.464005730955,222706.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-15,19272.37,19565.0,19051.27,19444.6,15044.650417320987,19364.249967995034,130574.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-14,19166.65,19349.98,18967.68,19272.37,9024.867855940533,19167.824388455898,86891.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-13,18821.28,19421.03,18730.0,19166.65,10434.930504930711,19167.76906067144,97148.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-12,18044.19,18955.34,18023.57,18821.28,8563.8506511308,18498.443787852717,100449.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-11,18257.18,18293.08,17580.0,18042.15,16732.159254230624,17922.733537222062,151213.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-10,18546.55,18556.42,17905.0,18253.44,14731.822701150535,18259.70139276694,117675.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-09,18316.22,18647.33,17639.0,18546.55,20113.307135311516,18243.24897366274,163959.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-08,19177.08,19299.51,18200.0,18316.22,14255.738097650545,18797.565582457093,131412.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-07,19375.6,19432.57,18901.0,19177.71,8919.81939409032,19166.994981324242,127451.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-06,19158.96,19430.25,18878.0,19375.6,6541.56952731275,19173.77201703477,132998.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-05,18658.09,19189.98,18501.0,19158.96,7077.679120090472,18941.25189080582,101022.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-04,19446.43,19546.46,18576.05,18658.1,15969.307282709742,19056.674120638403,168429.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-03,19222.45,19623.89,18885.0,19448.64,14361.873888259172,19302.438960517622,154095.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-02,18778.18,19340.0,18335.0,19225.63,15972.6198141498,18913.88653715238,145755.0,cbse/btc-usd,cbse,spot,btc-usd
2020-12-01,19713.94,19915.14,18111.84,18782.97,26437.72605760014,19157.661850390683,206956.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-30,18202.02,19873.23,18201.47,19713.93,26055.863199595446,19161.326743037658,192732.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-29,17736.1,18359.0,17535.26,18202.03,8883.998149140945,18019.013687297993,101103.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-28,17155.43,17933.25,16880.0,17739.85,13037.47779936039,17454.803490844497,133229.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-27,17169.99,17475.0,16400.0,17153.95,22997.732456498197,16919.3794823963,185576.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-26,18717.24,18915.48,16200.0,17170.0,35189.03078947928,17356.322748510527,261591.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-25,19172.9,19500.0,18502.0,18721.93,20149.631916899627,19052.590322249176,178580.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-24,18384.82,19469.0,18052.02,19172.84,26102.676639049187,18967.810503848472,210142.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-23,18437.18,18777.77,18001.0,18384.82,17363.563399511535,18417.053507135308,144705.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-22,18721.21,18773.56,17610.77,18437.66,14803.849278921003,18366.707959717813,139524.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-21,18677.84,18980.0,18350.0,18721.21,13330.29683183128,18737.794512909706,142401.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-20,17821.92,18830.3,17764.76,18675.25,17614.456513481262,18404.81067049161,151120.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-19,17790.18,18193.29,17356.0,17821.58,16928.66544277123,17864.994737237073,137742.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-18,17679.86,18488.0,17238.68,17782.89,30668.375242418144,17871.804664121493,212419.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-17,16726.49,17880.0,16575.42,17679.36,24809.22560059016,17301.652937912575,176839.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-16,15970.0,16892.0,15879.0,16726.64,13742.249525541327,16494.204564861724,112497.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-15,16082.01,16175.6,15796.09,15966.89,6249.486867380168,15979.201763224588,84967.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-14,16339.56,16339.6,15708.24,16082.01,9036.641482020039,16007.366144270783,97968.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-13,16310.81,16491.92,15975.0,16339.56,14510.813671660917,16280.702410867663,124013.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-12,15705.79,16370.89,15446.82,16310.81,21404.30385640128,15963.798424192319,145328.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-11,15315.46,16000.0,15293.04,15705.79,15123.844197731076,15664.643871797527,114205.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-10,15342.1,15481.06,15090.08,15315.04,13451.204415121132,15312.84808658326,108642.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-09,15482.89,15856.9,14817.14,15342.25,21820.979039260536,15347.333984402547,131581.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-08,14834.09,15666.0,14721.9,15482.9,11786.951998790972,15238.908576543528,100147.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-07,15599.95,15779.24,14310.0,14834.09,22389.100346800675,15116.019937101211,155784.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-06,15608.06,15977.67,15190.36,15599.95,24711.5844507393,15590.89127904287,166547.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-05,14165.86,15775.0,14115.0,15608.21,30788.260670089032,14942.194544943675,189624.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-04,14034.35,14273.6,13530.01,14161.48,16574.31842689045,13942.179995798644,113403.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-03,13563.22,14081.45,13290.0,14035.8,13493.802203471038,13658.64469560638,98551.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-02,13771.7,13840.0,13215.0,13563.22,12018.373835950913,13554.585561473938,90670.0,cbse/btc-usd,cbse,spot,btc-usd
2020-11-01,13803.69,13906.74,13630.05,13771.59,6248.8694531402125,13771.548349517647,77389.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-31,13571.51,14098.92,13424.73,13804.81,11167.540000350542,13776.174163546382,91389.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-30,13460.0,13687.82,13131.31,13571.51,15453.608647900786,13428.138666464993,111397.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-29,13281.06,13650.0,12976.29,13460.0,15689.07056109105,13351.233671692773,109921.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-28,13762.79,13863.87,12891.57,13281.05,20613.782243401245,13350.899467730715,124506.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-27,13068.79,13788.0,13061.28,13780.0,16909.49086408098,13474.716212793961,108642.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-26,13045.02,13250.0,12785.0,13068.79,12035.349565100603,13042.720332323632,92264.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-25,13126.34,13361.0,12890.76,13045.0,8669.819606060306,13072.908405248529,79151.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-24,12938.0,13175.0,12884.31,13126.24,7776.65754823015,13055.995147304824,77869.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-23,12988.2,13037.0,12722.72,12937.09,10373.803097480572,12914.728574207336,91261.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-22,12808.01,13200.0,12698.02,12987.02,20056.190505170493,12948.056296841858,131970.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-21,11923.07,13250.04,11900.01,12808.01,30579.41708220802,12619.25842717814,171129.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-20,11760.45,12050.0,11685.0,11923.83,13318.630571080508,11878.942877214151,90456.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-19,11514.2,11833.0,11416.04,11760.45,9987.063999630116,11648.308497292031,81453.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-18,11367.9,11523.0,11350.37,11514.2,4234.983511410173,11438.032189541293,60112.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-17,11328.27,11421.0,11264.75,11367.89,3586.1455215001315,11341.684716218335,57889.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-16,11509.31,11550.01,11201.0,11328.95,9301.486114100035,11344.408144633324,85445.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-15,11427.7,11641.38,11263.15,11509.34,8188.323151660437,11429.817306746438,83749.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-14,11428.22,11556.37,11290.83,11427.7,6988.655360110374,11401.811924286509,74087.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-13,11535.46,11561.45,11312.59,11428.22,8504.887051640273,11437.639709432851,74157.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-12,11374.01,11736.02,11187.6,11535.46,10445.324662900835,11491.051846950602,81705.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-11,11299.52,11444.25,11276.28,11374.01,5122.748237230107,11361.93549529479,65695.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-10,11057.07,11498.98,11055.75,11299.5,8903.346481420249,11348.262341233089,82748.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-09,10932.44,11111.11,10834.49,11057.07,9775.028529211155,11016.145308166986,92536.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-08,10670.47,10963.16,10532.11,10933.09,11211.983206200512,10810.683556431413,82757.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-07,10601.2,10683.75,10546.78,10670.47,6108.042551090183,10621.299326695022,66693.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-06,10796.97,10800.0,10524.0,10600.94,7564.005260340143,10657.951413215505,74254.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-05,10670.01,10800.0,10621.12,10795.71,5932.27134829998,10712.923929984136,64095.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-04,10550.32,10697.0,10521.87,10671.11,3544.489508080076,10616.704004728512,61607.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-03,10573.12,10606.36,10498.02,10551.65,3208.5011079399683,10554.230522812342,60201.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-02,10616.35,10668.56,10363.76,10573.12,10167.970683990701,10513.358316072174,87030.0,cbse/btc-usd,cbse,spot,btc-usd
2020-10-01,10779.63,10931.98,10427.75,10617.31,12628.177756060782,10671.550037091143,100141.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-30,10839.98,10847.0,10657.04,10779.63,6313.208018070136,10739.756919640564,66280.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-29,10694.9,10860.79,10636.13,10840.73,8142.1062709100715,10729.258929275245,70332.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-28,10779.0,10956.11,10621.22,10695.55,8371.528496630057,10865.007680932205,72235.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-27,10730.0,10806.32,10595.24,10778.2,3847.874327490042,10720.824821425851,55931.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-26,10690.53,10828.0,10654.58,10730.0,3591.7720864100065,10720.318371661997,60208.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-25,10740.0,10765.07,10551.0,10690.53,9683.885205250099,10666.414112492133,84347.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-24,10237.41,10795.87,10192.56,10740.01,9546.961427950366,10510.640301516381,79027.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-23,10531.13,10541.25,10135.22,10235.1,8771.752660430058,10376.82642174651,77504.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-22,10416.83,10576.82,10355.0,10531.13,7883.602462300026,10467.0508989743,69577.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-21,10920.94,10994.0,10180.0,10416.82,14133.15754501186,10569.858620341496,105346.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-20,11081.09,11081.37,10759.37,10920.89,5885.550320870047,10899.78791378277,71303.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-19,10937.5,11179.9,10891.78,11080.0,5582.528862040174,11039.476298614494,70276.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-18,10943.99,11039.88,10813.0,10937.52,8442.486665419989,10915.768636695082,88233.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-17,10957.06,11044.0,10735.55,10943.61,8869.36710501021,10882.012538290288,79408.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-16,10783.36,11099.95,10662.02,10956.33,10952.032093010484,10931.808221656449,88461.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-15,10678.41,10950.0,10613.18,10783.75,12485.00931181066,10789.020776670544,94641.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-14,10336.76,10760.62,10253.0,10679.95,13334.74381403093,10549.163476197911,90745.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-13,10446.52,10582.36,10211.0,10336.76,10241.146758860305,10355.712847001503,75499.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-12,10394.41,10483.23,10276.19,10446.52,6494.828548270035,10378.122966518018,71838.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-11,10344.24,10411.44,10200.0,10394.41,7187.457130259965,10305.274535595461,78240.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-10,10224.56,10489.0,10216.41,10343.23,11199.574158330035,10348.536250923971,95015.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-09,10126.41,10349.99,9983.34,10224.56,9586.944513950168,10206.975165431762,86833.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-08,10375.0,10440.91,9819.83,10125.69,15430.305481881363,10086.284320195906,108121.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-07,10258.67,10410.9,9880.0,10375.0,11816.607555410794,10136.254884706252,94199.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-06,10169.58,10358.88,10000.0,10257.86,9385.672300290265,10201.547809785932,86310.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-05,10482.07,10564.8,9831.32,10168.36,21795.748918141846,10161.528120903842,141507.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-04,10172.13,10638.34,9900.0,10477.13,22464.510106912952,10355.015020707737,166580.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-03,11395.49,11474.99,10005.0,10172.52,27163.571363752042,10791.962384264001,189560.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-02,11924.22,11950.0,11160.0,11395.48,18795.877563002123,11481.434522707197,142519.0,cbse/btc-usd,cbse,spot,btc-usd
2020-09-01,11655.0,12086.0,11525.09,11924.22,15686.368072923186,11894.59529969454,128603.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-31,11716.0,11784.66,11576.0,11655.0,9056.550305680328,11695.324094117206,81604.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-30,11474.3,11720.0,11463.87,11716.01,5496.1009732702,11621.247640499321,66941.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-29,11535.0,11580.0,11422.21,11474.31,5375.411754470152,11506.709450592245,68551.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-28,11330.56,11550.51,11282.09,11535.0,10223.033894800708,11450.998774966043,96242.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-27,11463.27,11597.92,11125.0,11330.06,13337.609741200951,11334.267817591232,99515.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-26,11324.92,11539.99,11254.89,11463.27,9110.990298750354,11415.85341311244,79774.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-25,11753.26,11769.76,11102.73,11324.92,13982.488774050995,11410.971369536466,110446.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-24,11650.01,11823.62,11592.91,11753.85,7251.053070190176,11741.286701889976,72333.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-23,11672.92,11715.0,11525.62,11650.01,5495.142014260296,11634.422783719974,73116.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-22,11529.99,11693.16,11370.0,11672.93,7777.385206070231,11528.535978939171,91002.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-21,11864.26,11884.99,11480.0,11529.22,14526.80736666104,11713.738179486034,127476.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-20,11758.87,11892.16,11671.48,11864.26,8795.570389910274,11813.014521924533,95057.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-19,11954.22,12024.83,11569.0,11758.87,16091.594662031213,11782.229565726322,145357.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-18,12303.98,12400.0,11825.0,11951.01,18038.48443321134,12106.948296442937,129949.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-17,11918.84,12486.61,11775.0,12304.26,22922.492983491105,12185.94364808046,140753.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-16,11860.02,11940.0,11686.53,11918.84,8874.709284150293,11840.865048762262,101230.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-15,11777.5,11989.98,11688.0,11859.24,12398.83432896079,11881.066104533083,116733.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-14,11795.95,11865.97,11651.24,11779.0,13582.350627260457,11758.96786455178,111925.0,cbse/btc-usd,cbse,spot,btc-usd
2020-08-13,11566.44,11802.09,11274.14,11795.79,15244.376708750166,11565.383339065986,128965.0,cbse/btc-usd,cbse,spot,btc-usd
