timestamp,tvlUSD,tvlETH,BTC,ETH,DAI
1586390400,"762915327,1","4409205,17","1053,351389","2638068,208","33663241,7"
1586304000,"743961618,5","4515780,607","1051,433725","2651494,889","36650564,87"
1586217600,"775775916,6","4529202,413","1053,218085","2752346,921","42499007,84"
1586131200,"698557525,3","4866263,439","1052,387649","2790832,497","44122771,55"
1586044800,"701810621,2","4852727,532","1058,650259","2788955,052","43949316,82"
1585958400,"688398419,5","4866942,348","3182,154694","2788386,915","43381446,38"
1585872000,"688286535,6","4861105,308","3263,072148","2788578,663","42997720,74"
1585785600,"668963269,2","4912412,047","3571,650159","2783159,912","43555139,37"
1585699200,"653467456,7","4869129,065","3571,119674","2787721,856","46036292,39"
1585612800,"615090422,3","4637187,664","3393,259511","2755034,61","23653697,55"
1585526400,"612080645,8","4858419,346","2841,75809","2761021,355","48606727,7"
1585440000,"629235523,5","4762870,839","2617,623313","2730093,246","55757509,59"
1585353600,"626705103,2","4718805,019","2709,897031","2702323,194","58899035,64"
1585267200,647359645,"4626460,579","2529,94467","2684650,183","58982824,53"
1585180800,"623956617,6","4552300,983","2484,48377","2634372,606","52249005,14"
1585094400,"631672697,9","4524949,871","2601,975529","2641576,566","58076078,72"
1585008000,"613170446,1","4470258,453","2454,311987","2638983,072","57844628,65"
1584921600,"570163063,2","4604859,894","2535,849136","2665147,938","55992201,13"
1584835200,"655711299,6","4918023,784","2821,13163","2668163,739","55519611,45"
1584748800,"602633349,2","4507249,03","3029,135288","2674250,263","53151356,31"
1584662400,"613066996,1","4469014,019","3841,682783","2681322,341","53160994,93"
1584576000,"556116933,1","4651564,454","3876,017303","2721954,924","53281062,23"
1584489600,"540050521,3","4639588,322","3897,260596","2731573,861","53984304,3"
1584403200,"531994900,1","4748323,149","3004,940738","2792426,003","49320132,58"
1584316800,"581738124,2","4621347,641","5125,7692","2778716,782","54914089,69"
1584230400,"592936562,4","4785737,795","5655,134377","2797851,893","60199182,55"
1584144000,"658190048,2","4846710,348","5335,862591","2862875,244",59986275
1584057600,"558649826,6","5117662,386","5220,655869","2906948,038","71583570,44"
1583971200,"890726124,7","4535591,363","4417,887606","2758367,955","89025323,52"
1583884800,"911019776,9","4514915,403","4200,822427","2774012,116","92442034,01"
1583798400,"931008056,2","4572023,693","4103,294792","2777718,779","90797118,63"
1583712000,"888387474,7","4414903,434","4159,407302","2690176,958","94280312,6"
1583625600,1026207107,"4270842,016","4311,869315","2699742,614","94073660,66"
1583539200,1045740982,"4237936,176","4897,807989","2716352,706","94479111,47"
1583452800,"990777784,6","4313103,712","4684,329735","2725892,535","93253575,97"
1583366400,"991496141,4","4365191,078","4078,62052","2738290,367","94879383,85"
1583280000,"973511330,1","4319816,481","4492,204279","2662855,447","90593342,48"
1583193600,1012876257,"4332410,687","4826,723362","2712434,15","87297806,7"
1583107200,"953481697,4","4321638,095","5267,292007","2723069,897","87012667,89"
1583020800,"977557587,2","4402894,225","5243,371379","2832722,152","86832125,22"
1582934400,"998282458,4","4352684,368","4759,072425","2819580,625","91541613,86"
1582848000,1002430506,"4363952,573","3987,272715","2822176,663","116448715,5"
1582761600,"966279308,7","4299024,093","3204,793909","2836038,504",117867634
1582675200,1045145569,"4214575,002","933,062041","2868020,765","96195432,05"
1582588800,1108759728,"4156063,946","896,33","2854856,599","93831585,06"
1582502400,1159778493,"4218978,516","896,32","2934568,389","91712066,74"
1582416000,1100187136,"4160928,278","896,07","2825197,18","90349428,55"
1582329600,1109374450,"4164151,366","896,2","2837183,459","88321882,67"
1582243200,1078427944,"4177115,744","895,91","2818723,13","88038737,27"
1582156800,1082409315,"4174487,795","895,91","2842249,197","88731511,47"
1582070400,1230528502,"4364726,048","895,84","3108694,895","87902870,78"
1581984000,1194520985,"4469219,856","895,84","3141949,122","95650970,08"
1581897600,1164109173,"4498357,714","895,93","3169224,476","95836780,99"
1581811200,1176140998,"4447763,321","895,8","3141606,018","92412003,6"
1581724800,1262695526,"4429713,899","896,23","3185632,387","92278538,71"
1581638400,1191916908,"4451594,888","896,67","3186130,852","90316533,62"
1581552000,1189922546,"4485102,657","895,83","3194391,353","87849053,88"
1581465600,1101142548,"4652559,61","896,3","3207016,154","86694904,59"
1581379200,1037926377,"4670713,731","898,39","3186778,888","85187731,43"
1581292800,1044638889,"4586654,102","897,98","3118547,837","85730078,44"
1581206400,1048865326,"4712624,627","896,66","3088799,063","87288047,99"
1581120000,1044735094,"4695429,755","893,43","3083687,729","85948944,55"
1581033600,1025753100,"4825553,202","886,72","3087612,546","83540667,49"
1580947200,"997882314,7","4909982,614",880,"3093579,161","81664507,42"
1580860800,"941968867,1","4994657,407","882,01","3137382,881","82908581,41"
1580774400,"927063174,9","4900455,007","876,27","3131260,922","77490738,25"
1580688000,"924690095,5","4919727,836","878,09","3135737,821","78419005,22"
1580601600,"918521106,9","5017883,977","870,56","3186690,009","76031781,1"
1580515200,"902389623,1","5034688,273","872,56","3186275,95","77009835,84"
1580428800,"921235557,5","5009243,871","875,23","3183686,143","76501740,03"
1580342400,"870711116,4","5023882,102","867,67","3176957,2","74406770,51"
1580256000,"887011832,4","5064923,2","867,33","3190984,08","71965603,89"
1580169600,"851264235,3","5023450,818","867,62","3160090,546","68315504,43"
1580083200,"830382930,9","4950546,896","871,82","3149071,404","65451645,18"
1579996800,"801879630,7","4964857,888","880,64","3140376,726","64289358,11"
1579910400,"798469730,1","4899172,246","881,02","3138169,83","62580023,69"
1579824000,"802111167,6","4925057,509","880,87","3142560,925","60946956,91"
1579737600,"831220322,6","4926680,935","880,01","3141536,044","61047542,7"
1579651200,"831371798,4","4918330,112","881,78","3140851,023","59765144,6"
1579564800,"812142582,7","4868705,748","881,72","3122569,372","57579373,5"
1579478400,"820978438,7","4918568,446","886,48","3113706,422","63985413,48"
1579392000,"847340992,8","4869594,439","885,51","3091349,345","61324085,98"
1579305600,836211689,"4936050,559","885,53","3083111,883","63203600,24"
1579219200,"806269321,9","4915679,757","887,46","3082792,799","57569739,02"
1579132800,"803280813,8","4844868,612","886,05","3080445,482","55742022,92"
1579046400,"803929563,4","4860333,645","885,4","3070242,283","56619412,61"
1578960000,"727253078,4","5052921,128","882,13","3072451,772","53056631,46"
1578873600,"709674765,6","4841224,682","879,17","3064129,005","52201921,76"
1578787200,"686699130,1","4815817,372","875,66","3061035,527","60915369,62"
1578700800,"707299975,8","4882217,791","871,98","3056736,946","66241640,22"
1578614400,"674236447,3","4884823,577","866,53","3068952,123","63208188,65"
1578528000,"689827903,4","4905589,95","863,09","3068951,968","64320529,5"
1578441600,"710793141,7","4977419,121","859,12","3063324,613","79663986,76"
1578355200,"693208290,7","4801016,683","863,36","3049480,442","72726843,75"
1578268800,"691424122,6","5077697,634","863,47","3034323,435","56923679,27"
1578182400,"689242045,5","5101777,126","863,79","3015444,629","52407965,04"
1578096000,"683575275,6","5077609,863","865,44","3013289,905","51703672,72"
1578009600,"658209572,2","5124146,109","864,51","2980620,207","51535118,08"
1577923200,"686729183,4","5181622,604","865,34","2971125,547","49627207,72"
1577836800,"671393189,3","5130355,629","864,41","2938576,645","48163372,01"
1577750400,"675120390,2","5098023,12","863,05","2925904,067","47619446,32"
1577664000,"692702245,7","5103464,065","861,62","2942551,001","48426343,02"
1577577600,"668953564,3","5180005,145","862,56","2909299,851","47917522,21"
1577491200,"661860712,8","5208391,835","862,53","2894497,596","48089158,07"
1577404800,"655045691,3","5197623,603","861,8","2898010,119","44600178,41"
1577318400,"658840889,5","5232917,66","863,27","2906557,738","43830463,68"
1577232000,"663186941,4","5157927,872","862,81","2898911,941","45601377,8"
1577145600,"665515637,3","5178134,953","863,31","2884023,02","45360933,79"
1577059200,"684705336,6","5161030,777","863,01","2903344,092","44897171,56"
1576972800,670193904,"5172889,384","862,73","2890904,91","45638748,75"
1576886400,"666944301,6","5165932,069","862,37","2893212,922","43754069,28"
1576800000,"651719893,1","5062625,558","861,82","2929715,106","36219197,84"
1576713600,"661536317,2","4972339,153","860,72","2858856,559","34613652,99"
1576627200,"611826042,9","4998324,623",861,"2866839,392","33667613,76"
1576540800,"646221777,4","4826550,946","860,24","2803344,051","35893879,27"
1576454400,"661626699,9","4605952,253","859,16","2734171,242","33184196,89"
1576368000,"660550198,6","4609552,127","858,47","2734003,079","32561417,19"
1576281600,"665295087,6","4575590,985","859,86","2732783,67","29262813,53"
1576195200,"658321870,6","4519658,711","862,14","2730079,144","28998462,74"
1576108800,"656616418,4","4541844,563","859,61","2717448,274","29450223,13"
1576022400,"653026402,9","4456851,436","859,98","2713565,945","25227092,98"
1575936000,"667752105,2","4521991,962","860,49","2741817,477","23483416,12"
1575849600,"670618576,6","4420442,732","859,55","2728005,977","21555091,13"
1575763200,"663866817,5","4464438,799","858,81","2715980,008","20271578,46"
1575676800,"656056565,9","4403450,827","859,6","2680424,459","20121798,09"
1575590400,"648554960,7","4372315,041","856,91","2689802,93","17376415,85"
1575504000,"644304779,4","4418880,341","856,81","2677892,531","15752253,58"
1575417600,"659493072,5","4457054,506","73,73619615","2673279,907","14500674,16"
1575331200,"653342995,6","4370464,238","855,52","2654800,2","15982764,77"
1575244800,"650187082,3","4292827,809","854,63","2631273,629","16475534,01"
1575158400,"669067384,6","4384401,902","850,11","2640337,297","16845886,15"
1575072000,"672891424,7","4337467,747","850,93","2625784,337","10267228,73"
1574985600,"663871914,2","4382411,24","853,86","2637011,397","10910879,71"
1574899200,"672493533,7","4373422,736","853,07","2649596,017","11662649,43"
1574812800,"647954540,5","4364283,258","850,38","2645794,755","10769722,15"
1574726400,"640992615,4","4370737,86","847,39","2652057,36","10850409,68"
1574640000,"607115996,7","4292752,701","844,2","2606023,84","10915378,1"
1574553600,"633380078,9","4121643,191","834,17","2608290,426","9761522,614"
1574467200,"617817347,9","4097866,049","832,49","2610771,041","7365609,245"
1574380800,"623287228,7","3865846,962","831,52","2532715,769","6849867,734"
1574294400,"659900504,6","3764671,945","830,57","2497596,5","8213025,16"
1574208000,"650340482,5","3687192,068","73,73619615","2507284,877","6237760,834"
1574121600,641935675,"3591847,411","832,5","2468267,629","6273457,121"
1574035200,658036264,"3545913,546","830,13","2460557,287","6263471,724"
1573948800,"638676958,8","3470011,784","833,29","2446863,635","7712257,82"
1573862400,626993699,"3474589,424","831,97","2444778,795","8595595,054"
1573776000,"633841676,9","3420874,54","831,67","2452860,342","8690473,436"
1573689600,"643613621,9","3410886,94","830,37","2484092,135","6603891,313"
1573603200,"642795348,9","3432411,404","832,86","2442343,148","7088570,539"
1573516800,"635185498,8","3431114,994","832,76","2425461,062","7210184,399"
1573430400,"640152916,2","3373948,369","831,24","2447735,401","6524785,058"
1573344000,"638846833,6","3425973,381","824,35","2441871,972","6501736,604"
1573257600,"630758244,1","3428705,544","825,05","2443989,403","6074257,641"
1573171200,"633771975,4","3387866,629","824,56","2414299,3","6833706,829"
1573084800,"644750393,5","3360784,433","824,37","2415304,392","6998481,041"
1572998400,"632111772,5","3333633,049","823,71","2374370,365","7441909,481"
1572912000,"621480338,1","3332977,352","821,1","2344819,843","7852953,272"
1572825600,"602962065,1","3284968,835","820,08","2292820,324","7851758,713"
1572739200,"607120671,7","3280213,246",820,"2281868,359","7961488,553"
1572652800,"604169989,1","3280948,404","819,12","2291406,811","7778029,301"
1572566400,"597446578,6","3273444,199","820,03","2293624,48","7400296,384"
1572480000,603205631,"3280559,088","819,16","2303939,972","7652374,483"
1572393600,"623319837,3","3265998,099","818,72","2310478,037","7516357,493"
1572307200,"595769126,4","3271965,919","818,89","2293924,61","6907562,943"
1572220800,"601099898,1","3268830,139","818,88","2301826,863","6618763,488"
1572134400,"583992187,4","3254947,21","819,53","2335272,938","5841785,3"
1572048000,"592893783,9","3262425,195","820,82","2331464,175","5712909,148"
1571961600,"534510600,2","3280571,528","824,95","2329233,961","5834534,603"
1571875200,"529583424,3","3246059,12","823,22","2325937,771","5578075,711"
1571788800,"532713896,5","3082488,034","825,78","2215128,57","6548396,695"
1571702400,"539147007,9","3063687,395","827,06","2211262,225","6113316,993"
1571616000,"539681787,1","3039273,724","826,72","2213407,078","5562837,298"
1571529600,"531069084,2","3037736,036","825,26","2216832,546","5502405,853"
1571443200,"526018191,4","3016430,284","824,73","2215079,607","5667954,578"
1571356800,"539081915,4","2999883,673","822,95","2213609,1","5928068,74"
1571270400,"525878841,1","2966974,81","824,21","2213657,478","5869367,228"
1571184000,"534311401,5","2939919,3","822,99","2218507,476","6448339,095"
1571097600,"553424873,7","2931610,656","824,69","2225508,22","6162419,029"
1571011200,"542423218,5","2951311,4","825,38","2234035,713","6130620,377"
1570924800,"538471779,3","2934895,735","819,58","2232578,762","6089612,013"
1570838400,"533050351,3","2934068,976","821,11","2233543,444","5987331,11"
1570752000,"561820431,4","2909856,723","819,81","2247270,81","5886892,205"
1570665600,"560676295,8","2894558,481","817,14","2237312,937","6298608,188"
1570579200,"525179942,4","2887408,915","816,11","2202347,714","6138835,923"
1570492800,"517585581,7","2861371,59","816,87","2191859,416","6121512,232"
1570406400,"496401793,8","2882491,39","818,38","2187504,325","5987855,574"
1570320000,"518619378,3","2879579,462","817,89","2189953,561","6000905,215"
1570233600,"511046937,1","2887593,181","817,56","2198979,171","5977197,69"
1570147200,"503758030,1","2862211,816","819,19","2191472,419","5965591,959"
1570060800,"521606825,4","2865420,79","817,59","2191538,976","6597164,578"
1569974400,"504327101,3","2855345,803","816,11","2187520,56","6296458,865"
1569888000,"514682263,3","2837528,355","814,7","2191566,204","5541049,649"
1569801600,"494509165,1","2880889,587","814,74","2191646,945","5239549,526"
1569715200,"506676310,1","2877024,518","814,38","2193351,197","5214607,811"
1569628800,"503473271,4","2868966,909","810,79","2195661,774","5089549,552"
1569542400,"477545949,1","2868303,651","812,29","2184721,4","5164988,809"
1569456000,"475593763,8","2787612,164","813,78","2152658,074","4977887,9"
1569369600,"461746100,7","2773048,896","813,58","2158752,99","4687249,172"
1569283200,"544134693,5","2690423,185","813,39","2175560,515","4315155,452"
1569196800,"572705424,2","2694888,822","816,36","2180262,199","4643863,955"
1569110400,"579170286,6","2675590,448","816,52","2179627,968","4845446,553"
1569024000,"584423874,7","2672319,557","817,8","2182156,162","4973966,755"
1568937600,593238961,"2680885,642","818,93","2187080,443","4829067,29"
1568851200,"570146843,9","2704017,38","828,83","2183638,158","6050048,363"
1568764800,"562142150,7","2693368,446","828,91","2183638,516","5049391,087"
1568678400,"539909250,6","2714768,422","828,99","2164839,323","4968796,732"
1568592000,"522734851,9","2728897,519","828,78","2148540,189","4911628,83"
1568505600,"513369113,5","2708559,838","826,73","2047785,173","5469394,105"
1568419200,498118939,"2741898,053","829,8","2045442,77","5582172,066"
1568332800,"497193927,3","2745787,406","832,06","2046567,167","5756507,394"
1568246400,"485976550,7","2720266,016","833,39","2036819,667","5902517,898"
1568160000,"487837822,4",2702571,"830,47","2039009,84","5828788,45"
1568073600,"488723320,2","2699984,607","830,25","2031272,279","5970794,223"
1567987200,"489872031,7","2689028,482","831,63","2028352,056","5715440,633"
1567900800,"479050220,6","2678955,68","831,55","2020710,491","6000351,061"
1567814400,"459458961,2","2712330,48","830,82","2021581,105","5173635,881"
1567728000,471019165,"2704183,52","830,12","2084070,62","5152853,5"
1567641600,"474211204,5","2709025,186","827,51","2081829,137","5088380,94"
1567555200,"476994341,6","2668678,62","829,91","2080135,283","5238711,2"
1567468800,"473290071,2",2652858,"828,94","2073839,355","5123708,757"
1567382400,455582789,"2657129,421","835,54","2071187,398","4730599,662"
1567296000,"457675125,1","2639427,252","844,5","2074426,907","4580137,999"
1567209600,449044523,"2660481,447","845,32","2071381,457","4365845,46"
1567123200,"442801219,2","2617906,403","842,44","2069176,123","4673445,208"
1567036800,"447741177,3","2584271,478","839,09","2070361,136","4200513,813"
1566950400,472200506,"2514174,236","835,63","2053033,56","4451806,903"
1566864000,"468217269,5","2490867,25","843,85","2041670,313","4374045,611"
1566777600,"462895411,4","2476707,094","844,12",2044009,"4455186,481"
1566691200,470797529,"2462244,644","841,93","2052769,355","4063246,368"
1566604800,"478817417,8","2458475,132","846,56","2050488,34","3913268,891"
1566518400,"472810640,9","2481964,414","851,06","2051418,744","3849567,496"
1566432000,"461605820,6","2469305,096","850,94","2056476,915","4152757,087"
1566345600,477638409,"2434654,895","850,15","2021736,377","3513639,033"
1566259200,487563810,"2409043,065","848,03","1999646,329","4267089,471"
1566172800,"468873448,7","2408596,699","849,51","2007142,04","3607195,632"
1566086400,"448790041,3","2419606,423","844,92","1999223,371","3549204,278"
1566000000,"441350540,8","2385969,057","844,89","1992339,443","4106537,524"
1565913600,"445307525,1","2368753,025","856,59","1995138,284","4133484,449"
1565827200,"428375077,8","2301926,343","854,78","1952490,501","4150079,018"
1565740800,"465158763,3","2236217,554","842,4","1940996,023","3960620,154"
1565654400,"464219964,3","2207966,858","836,91","1922140,988","4071051,469"
1565568000,474676118,"2196105,28","832,6","1922487,833","4017228,539"
1565481600,"454440226,2","2209571,716","834,27","1917194,247","4005644,861"
1565395200,457771170,"2183703,187","833,29","1896015,917","3497085,297"
1565308800,"450503506,6","2040630,633","834,76","1886785,806","3785699,287"
1565222400,"460229842,9","2042545,091","832,88","1886990,211","3695670,929"
1565136000,"456375796,8","2026562,429","832,31","1863625,514","2772501,451"
1565049600,"478393538,9","2060216,287","829,5","1877321,455","3463529,82"
1564963200,"459238238,8","2069884,458","828,41","1881937,884","3517178,251"
1564876800,"457641697,9","2067302,447","826,26","1874756,335","3509216,906"
1564790400,448069561,"2065547,595","827,67","1882881,867","3231639,88"
1564704000,"446518787,9","2057487,509","827,2","1878174,385","3339796,16"
1564617600,"449598950,3","2064972,801","827,13","1894646,921","3410906,17"
1564531200,"433099901,5","2066877,794","825,45","1898795,059","3226455,097"
1564444800,"433583579,2","2062146,388","824,89","1912661,579","3083906,956"
1564358400,"431639427,4","2049424,851","829,9","1895433,331","3164839,924"
1564272000,"423157866,5","2046073,942","830,13","1879663,241","3178793,571"
1564185600,"446509570,2","2038116,526","828,74","1871305,491","3177822,743"
1564099200,"441070689,4","2014502,919","835,1702114","1878136,262","3207069,496"
1564012800,437279939,"2021787,448","835,2738261","1901491,902","3428973,235"
1563926400,"428328065,8","2023375,128","828,81","1909294,03","3297641,666"
1563840000,"446022063,2","2058873,953","830,33","1953291,405","3168379,238"
1563753600,"474892985,5","2114273,742","901,56","2035614,782","3065665,444"
1563667200,"479899505,6","2102617,117","903,23","2024653,359","2897700,792"
1563580800,463394772,"2099780,103","903,19","2031405,773","2897800,149"
1563494400,"473453316,4","2103040,838","902,77","2057030,349","2864980,969"
1563408000,"441171041,7","2097156,978","902,81","2054908,852","2820653,729"
1563321600,"403073223,5","2036618,242","902,56","2012952,417","2999808,609"
1563235200,"452437958,1","1988049,126","901,11","1961186,568","3153529,042"
1563148800,"442431210,3","1960984,882","904,32","1949202,547","3259042,39"
1563062400,"516611474,9","1924600,03","904,06","1922780,19","2948539,761"
1562976000,"527701371,6","1926578,025","913,69","1894073,26","3172742,412"
1562889600,"516247759,9","1926635,201","912,21","1900504,998","3200969,017"
1562803200,"550198581,1","1912547,498","912,17","1889025,888","2974119,447"
1562716800,"585452463,8","1906691,679","911,21","1855467,395","3188912,875"
1562630400,"594012753,8","1903699,086","904,1","1845680,312","3685985,875"
1562544000,"580812609,4","1904135,289","902,32","1815635,294","3593219,189"
1562457600,"550403945,8","1910336,26","942,93","1812635,685","4302445,199"
1562371200,"548823944,4","1912519,431","940,89","1808565,592","4129389,679"
1562284800,539613312,"1904711,403","941,78","1780268,809","3715291,93"
1562198400,"572078462,2","1895514,748","940,76","1781118,05","3300150,799"
1562112000,"547130517,8","1877387,455","939,47","1767201,381","3441204,525"
1562025600,"549149905,7","1865381,9","947,22","1753195,253","3795455,109"
1561939200,"536854671,4","1851998,283","946,11","1742996,913","3649599,021"
1561852800,"586990474,5","1844064,259","941,26","1737009,953","4099278,836"
1561766400,"575690274,1","1852671,046","939,69","1737440,847","4223586,791"
1561680000,549186301,"1863492,716","939,6","1749112,575","3739720,369"
1561593600,"617881519,5","1854832,705","939,58","1747737,477","2846718,531"
1561507200,"598434208,1","1896624,846","937,75","1792513,766","2835399,871"
1561420800,"597426523,4","1923085,903","939,55","1812488,855","3429930,973"
1561334400,"592369135,3","1923511,723","940,29","1809378,322","3173408,449"
1561248000,"601731700,5","1942095,265","941,82","1824379,439","3781771,988"
1561161600,"576017528,5","1949356,98","938,63","1826260,568","3574987,044"
1561075200,"531020010,8","1957365,875","939,54","1826227,612","3748989,154"
1560988800,"526766142,3","1964384,964","940,04","1830857,718","3847221,104"
1560902400,"518751493,8","1962629,266","941,6","1838791,458","3206435,048"
1560816000,"535880707,6","1962861,817","948,3694487","1837725,569","2694860,777"
1560729600,"526465133,3","1964191,76","948,0536017","1841784,981","2776359,279"
1560643200,"525740716,8","1960526,469","949,7537442","1818957,189","2284988,319"
1560556800,"516971310,8","1964398,029","948,279569","1820091,295","2815282,594"
1560470400,"500677201,7","1966339,677","949,3006766","1817111,492","3108585,804"
1560384000,"516573320,6","1969832,291","950,1831135","1824378,113","2891038,458"
1560297600,"483360871,5","1975185,502","950,5775797","1822765,289","3033786,078"
1560211200,"487252143,6","1973379,457","950,5198407","1823823,011","3115217,63"
1560124800,"457132227,6","1975137,892","950,0835309","1829350,757","2737868,814"
1560038400,"479572142,6","1968994,123","953,1313162","1826381,179","3202980,341"
1559952000,"489814894,9","1965512,189","953,493303","1828154,423","3684929,818"
1559865600,486717524,"1957729,759","951,628452","1831065,913","2655656,627"
1559779200,"481696965,1","1958003,36","950,8821927","1832240,381","3097488,9"
1559692800,"471739374,7","1956457,487","949,1882243","1831764,874","2203490,349"
1559606400,"486765624,6","1945005,799","950,121204","1815100,462","3392468,781"
1559520000,"521881689,3","1940879,79","951,1646386","1817039,823","3623573,752"
1559433600,"512478710,5","1938310,211","951,8078884","1816395,772","3299954,975"
1559347200,"519521903,6","1941488,066","963,7333035","1811453,03","5822369,635"
1559260800,"491631496,2","1930566,739","963,8427766","1804900,01","3523283,757"
1559174400,"520602291,7","1934924,915","957,9936444","1805945,196","3445637,82"
1559088000,"525494216,4","1939210,407","953,0675795","1808303,145","3721912,213"
1559001600,"542625147,4","2000236,989","1019,738906","1878839,158","3630517,686"
1558915200,"544182710,3","2041170,984","1018,987143","1926224,765","3391497,232"
1558828800,"512837001,3","2047822,962","1018,668086","1925896,164",2614195
1558742400,"511591010,5","2053320,095","1017,373851","1929516,958","2642411,266"
1558656000,502359534,"2050672,576","1016,410479","1919941,579","2609065,065"
1558569600,"498995798,9","2048573,076","1015,562408","1921107,654","2465204,381"
1558483200,522721883,"2057588,834","1014,449966","1934126,052","2304563,161"
1558396800,"523362131,6","2078539,032","1021,328299","1956490,184","2308290,853"
1558310400,"547390440,2","2102024,734","1033,632469","1969459,72","2473317,544"
1558224000,"493176071,2","2110282,277","1030,287087","1963893,365","2359204,681"
1558137600,"512380448,7","2103679,849","1030,498248","1962793,927","2389151,842"
1558051200,"554672142,6","2098296,253","1030,423688","1962254,214","2784062,486"
1557964800,"566008585,6","2287856,281","1030,10793","2079390,818","2626468,491"
1557878400,"504499957,8","2328457,586","1030,413682","2122089,948","2854085,444"
1557792000,"458678560,9","2348673,79","1026,091566","2128058,923","2187376,161"
1557705600,443345363,"2358895,125","1023,291914","2133891,071","2346486,188"
1557619200,"447118055,4","2336055,969","1038,374781","2120298,719","2001284,147"
1557532800,"407289945,8","2354390,057","1038,697861","2120100,957","2347236,714"
1557446400,"404489388,4","2361019,315","1039,204196","2135008,047","2881131,552"
1557360000,"408656757,9","2375335,957","1038,537888","2141575,87","2912701,083"
1557273600,"405402790,9","2378797,713","1039,665608","2141593,674","2760979,372"
1557187200,"415701108,9","2384852,037","1039,298619",2144033,"2744222,346"
1557100800,"395728153,2","2411962,171","1039,034342","2158331,184","2748249,353"
1557014400,"399732338,1","2411799,162","1063,756834","2161010,744","2677435,916"
1556928000,"409235459,5","2412162,275","1063,78455","2165373,276","2718705,338"
1556841600,"396882852,7","2428115,736","1098,020914","2171644,503","2569665,235"
1556755200,"393917963,8","2433305,242","1098,807766","2167804,599","2498032,619"
1556668800,"402176575,1","2433280,679","1104,675933","2168552,418","2481472,937"
1556582400,"382411506,5","2444882,735","1099,678713","2173587,408","2453856,064"
1556496000,"389084819,8","2445343,377","1086,141016","2173623,725","2353969,917"
1556409600,"391780602,2","2449724,206","1085,447539","2177395,208","2261924,358"
1556323200,"390541349,9","2468906,257","1070,047711","2195412,89","2305474,803"
1556236800,"382194402,6","2479494,922","1065,443095","2207073,777","2465253,571"
1556150400,"411206332,3","2482542,745","1064,685756","2220375,806","2481727,73"
1556064000,"422266367,9","2481960,283","1064,143012","2225348,773","2389341,012"
1555977600,"426660423,7","2489913,378","1065,647802","2229451,357","2367696,826"
1555891200,"422555457,6","2482104,369","1024,413151","2230685,029","2375808,64"
1555804800,"431737696,5","2482721,43","1059,286429","2232121,833","2297850,987"
1555718400,"439342467,2","2523983,323","1058,948836","2266786,476","2238996,609"
1555632000,"440265271,2","2522633,666","1059,164058","2271845,245","1779158,54"
1555545600,"425523479,3","2548847,204","1062,7578","2291397,349","1614946,312"
1555459200,"423304539,7","2537391,33","1051,64173","2291694,319","2310586,069"
1555372800,"407536927,3","2543465,19","1047,295475","2294596,146","2333719,126"
1555286400,"430745460,5","2554728,006","1046,953678","2310434,611","2339313,57"
1555200000,"419979004,1","2553726,561","1064,032085","2308498,639","2296627,139"
1555113600,"421343697,7","2561456,308","1063,648261","2317174,56","2394724,874"
1555027200,"421799134,9","2553692,169","1064,574686","2324897,682","2430657,429"
1554940800,"454214620,5","2561755,048","1065,086671","2339099,235","2480776,068"
1554854400,"447288353,9","2538273,057","1062,224814","2318313,882","2482744,683"
1554768000,"460493506,7","2543788,816","1064,157507","2320796,243","2424367,51"
1554681600,"448695504,7","2556149,952","1066,344574","2323901,28","1653299,776"
1554595200,"423027426,6","2544589,536","1069,07397","2303130,989","1661690,44"
1554508800,"422895750,7","2542076,363","1070,947852","2308948,153","1588787,99"
1554422400,"399949985,5","2530700,671","1072,63142","2292157,501","1538741,567"
1554336000,"406423290,8","2522197,32","1077,869691","2283563,927","1528575,618"
1554249600,"417026480,4","2529224,125","1081,157133","2295489,963","1634498,431"
1554163200,"361161420,5","2546715,841","1079,109941","2291240,728","1519550,355"
1554076800,"360990827,7","2535568,294","1077,888628","2275922,357","1544130,079"
1553990400,"363012271,9","2533920,957","1082,273941","2277018,83","1590912,278"
1553904000,"364346609,3","2523513,946","1080,407536","2270327,037","1592295,68"
1553817600,"350913146,1","2536204,596","1079,418435","2278175,919","1540177,366"
1553731200,"354702971,1","2529952,749","1076,95298","2281751,381","1403583,879"
1553644800,"340304667,2","2534614,312","1075,738174","2284124,874","1391189,473"
1553558400,"339111270,9","2531952,814","1072,679051","2281535,122","1390176,333"
1553472000,343890132,"2525216,467","1064,057627","2283288,532","1374671,105"
1553385600,"348706964,8","2532138,435","1059,496595","2289586,964","1360068,794"
1553299200,"345229702,1","2524854,585","1060,770687","2291745,11","1344098,898"
1553212800,"345016731,9","2544665,069","1059,839261","2315399,552","1448240,12"
1553126400,"358107356,1","2554540,743","1057,774201","2326767,65","1355797,357"
1553040000,"356427836,9","2556439,517","1046,824525","2325649,799","1355561,293"
1552953600,"354514455,3","2560334,296","1049,823396","2325825,555","1346616,496"
1552867200,"357303606,6","2557565,887","1050,770354","2323560,447","1342710,141"
1552780800,"356397405,2","2516282,757","1051,759777","2288320,953","1298933,228"
1552694400,"347003645,5","2522055,911","1054,675715","2287562,982","1296418,676"
1552608000,"334210708,6","2515784,897","1061,882756","2277513,707","1266174,612"
1552521600,333734679,"2511471,669","1065,825592","2268535,106","1250065,918"
