Date,Open,High,Low,Close,Adj Close,Volume,timestamp,open,high,low,close,volume,price,count,instrument,exchange,class,pair
2019-01-30,265.100006,268.519989,264.250000,267.579987,256.951538,92473700,2021-02-05,36976.59,38349.0,36605.87,38311.49,17596.883683980053,37667.95907648413,279260.0,cbse/btc-usd,cbse,spot,btc-usd
2019-01-31,267.510010,270.470001,267.269989,269.929993,259.208130,104012100,2021-02-04,37688.42,38769.0,36156.45,36975.0,30944.98184991005,37498.9694241154,335346.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-01,270.149994,271.200012,269.179993,270.059998,259.333008,85782500,2021-02-03,35513.0,37723.72,35393.8,37681.45,23391.645202999873,36683.353747529836,267587.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-04,270.109985,272.029999,269.359985,271.959991,261.157471,60744800,2021-02-02,33534.39,36000.0,33450.0,35512.67,19656.856904569922,34825.116271274666,223136.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-05,272.440002,273.440002,271.880005,273.100006,262.252258,79552800,2021-02-01,33137.75,34728.57,32333.0,33533.19,20769.840650789847,33671.02907066047,250397.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-06,272.790009,273.339996,271.920013,272.739990,261.906555,58347800,2021-01-31,34315.63,34387.75,32200.0,33137.74,15734.755669170021,33300.56743167898,216658.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-07,270.940002,271.549988,268.290009,270.140015,259.409851,95482000,2021-01-30,34262.11,34900.0,32852.86,34315.63,20857.91992423056,33973.64041444797,263810.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-08,268.750000,270.579987,267.829987,270.470001,259.726715,75788900,2021-01-29,33487.92,38664.33,31990.0,34262.11,66774.45234687088,35342.491433878524,578088.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-11,271.200012,271.489990,270.029999,270.619995,259.870758,68021400,2021-01-28,30414.11,34000.0,29902.14,33488.99,35419.75385823518,31956.218850942136,285923.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-12,272.420013,274.519989,272.339996,274.100006,263.212524,72270200,2021-01-27,32510.82,32584.62,29200.0,30407.13,43413.48794022477,30810.728141307554,355493.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-13,275.029999,275.929993,274.559998,274.989990,264.067139,65277200,2021-01-26,32260.52,32960.37,30830.0,32510.82,22928.63208365864,31990.956078058436,231971.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-14,273.779999,275.640015,272.869995,274.380005,263.481415,83234400,2021-01-25,32293.18,34888.0,31920.8,32261.87,22581.991954298297,33425.47292086972,215252.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-15,276.359985,277.410004,276.130005,277.369995,266.352600,97088700,2021-01-24,32110.0,33086.53,30931.21,32288.56,13294.616154931051,32076.838233921986,162291.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-19,276.480011,278.579987,276.470001,277.850006,266.813568,59120800,2021-01-23,32982.66,33488.79,31432.19,32112.01,15687.35930008169,32327.981945428968,175641.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-20,277.809998,278.920013,277.250000,278.410004,267.351318,76610800,2021-01-22,30855.9,33867.0,28732.0,32984.93,43548.90589182616,31409.16803556795,415284.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-21,277.700012,278.100006,276.350006,277.420013,266.400696,64214700,2021-01-21,35498.85,35628.24,30011.0,30855.95,45576.68235173511,32143.692803546655,443080.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-22,278.109985,279.359985,277.399994,279.140015,268.052338,78114600,2021-01-20,35921.91,36415.34,33387.01,35503.09,24091.650742526657,34989.901065405946,271459.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-25,280.730011,281.309998,279.429993,279.519989,268.417236,69030700,2021-01-19,36624.23,37857.0,35895.11,35917.28,18487.81272618263,36874.67357991154,206927.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-26,279.130005,280.299988,278.899994,279.320007,268.225189,56844100,2021-01-18,35820.01,37402.0,34736.46,36624.23,16142.309017781286,36053.31005050924,185792.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-27,278.519989,279.589996,277.480011,279.200012,268.109924,56921600,2021-01-17,36004.8,36860.0,33850.03,35820.0,18342.048308230213,35530.74923024675,203942.0,cbse/btc-usd,cbse,spot,btc-usd
2019-02-28,278.959991,279.450012,278.320007,278.679993,267.610535,69268300,2021-01-16,36754.6,37948.0,35372.59,36006.94,20493.627784028606,36729.2469383991,224581.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-01,280.440002,280.880005,278.820007,280.420013,269.281525,78880500,2021-01-15,39123.05,39697.0,34298.93,36754.67,33224.20235712702,36827.55714934956,355604.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-04,281.600006,281.869995,276.839996,279.399994,268.302002,106494600,2021-01-14,37393.67,40127.66,36751.11,39125.14,30932.04818607674,38615.592151072866,296121.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-05,279.540009,279.760010,278.410004,279.019989,267.937073,59114600,2021-01-13,34035.53,37867.72,32309.04,37393.66,36629.62914617193,34770.10648275927,330352.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-06,279.149994,279.160004,276.970001,277.329987,266.314240,75039800,2021-01-12,35446.25,36604.51,32507.14,34038.98,42485.4540077122,34733.29083722418,369589.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-07,276.829987,276.989990,274.070007,275.010010,264.086334,94885100,2021-01-11,38168.89,38273.88,30100.0,35461.96,67498.30649288624,33980.328239473434,645702.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-08,272.940002,274.649994,272.420013,274.459991,263.558197,85795800,2021-01-10,40255.4,41452.12,34444.0,38171.57,33515.05492011641,39042.887958670995,387874.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-11,275.260010,278.619995,275.230011,278.440002,267.380127,65098900,2021-01-09,40642.15,41406.94,38800.0,40257.42,25770.515258539777,40343.88171055967,321394.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-12,279.059998,280.070007,278.850006,279.489990,268.388397,79667500,2021-01-08,39510.55,41986.37,36579.0,40665.15,41463.787772426615,39863.787014899775,448114.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-13,280.480011,282.380005,280.299988,281.339996,270.164978,80639200,2021-01-07,36859.26,40425.0,36352.98,39505.56,42467.27305651906,38316.45307674765,435666.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-14,281.369995,281.839996,280.670013,281.160004,269.992035,67518400,2021-01-06,34043.91,37000.0,33352.54,36859.26,40792.762803318226,35018.70942278231,384333.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-15,280.540009,282.209991,280.329987,281.309998,271.326019,81309000,2021-01-05,32020.22,34499.67,29891.13,34030.64,39489.4768839891,32376.336537148418,351320.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-18,281.549988,282.660004,281.299988,282.329987,272.309814,62199800,2021-01-04,33082.83,33666.99,27678.0,32016.09,40611.97165894043,31574.180295109727,378253.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-19,283.510010,284.359985,281.410004,282.399994,272.377319,90268100,2021-01-03,32222.88,34810.0,32008.62,33090.31,34131.600831680975,33496.857730070784,352523.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-20,282.160004,283.500000,280.320007,281.549988,271.557465,84609200,2021-01-02,29413.29,33300.0,29039.0,32225.91,38756.65481989764,31443.208031887825,343215.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-21,280.640015,285.179993,280.589996,284.730011,274.624664,79550400,2021-01-01,28990.08,29688.88,28715.07,29412.84,21743.206968279916,29272.32864999639,216203.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-22,283.220001,283.799988,279.179993,279.250000,269.339142,122659300,2020-12-31,28897.42,29321.9,28000.0,28990.08,27927.036944596828,28832.649659118124,249086.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-25,278.869995,280.190002,277.640015,279.040009,269.136566,85575200,2020-12-30,27366.35,29018.26,27332.49,28897.42,27308.67272015775,28214.024990522066,229273.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-26,280.989990,282.179993,279.559998,281.119995,271.142761,68125900,2020-12-29,27039.39,27396.77,25833.73,27366.35,20343.37234931203,26662.092447617622,216897.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-27,281.109985,281.760010,277.929993,279.649994,269.724884,72224700,2020-12-28,26255.16,27477.0,26086.19,27040.36,20987.498029091366,26966.744074139187,180221.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-28,280.350006,281.209991,279.070007,280.709991,270.747253,56238500,2020-12-27,26482.64,28387.0,25786.05,26258.65,31778.704255262346,27010.892379443627,272262.0,cbse/btc-usd,cbse,spot,btc-usd
2019-03-29,282.390015,282.839996,281.140015,282.480011,272.454498,82186800,2020-12-26,24704.71,26822.0,24490.01,26475.35,23814.67284668105,25633.195176170775,203043.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-01,284.700012,286.160004,284.399994,285.829987,275.685608,77617900,2020-12-25,23718.61,24770.95,23416.0,24704.71,15220.822776341576,24119.804194692704,151734.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-02,286.040009,286.230011,285.089996,285.970001,275.820648,40070400,2020-12-24,23226.18,23785.0,22712.89,23717.96,16425.833034061496,23198.17528528274,152991.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-03,287.320007,287.760010,285.750000,286.420013,276.254669,68243200,2020-12-23,23824.13,24090.0,22600.0,23228.35,22632.021750552307,23476.280210729787,219053.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-04,286.779999,287.459991,286.010010,287.179993,276.987671,48997500,2020-12-22,22729.4,23839.78,22380.05,23823.27,18463.875137301613,23155.713724757927,179559.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-05,287.920013,288.630005,287.600006,288.570007,278.328339,58621700,2020-12-21,23476.51,24118.75,21913.84,22729.4,24784.694962032856,23098.172287222864,223446.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-08,288.100006,288.910004,287.369995,288.790009,278.540558,53566300,2020-12-20,23850.0,24300.0,23100.0,23476.51,14537.126709571345,23631.63391373074,149119.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-09,287.720001,288.079987,286.700012,287.309998,277.113068,66142300,2020-12-19,23138.89,24200.0,22770.0,23849.99,20058.55290255141,23539.617503966896,188596.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-10,287.769989,288.390015,287.309998,288.290009,278.058319,52601500,2020-12-18,22826.37,23280.0,22329.0,23137.76,24658.417788831084,22855.983871961045,195260.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-11,288.829987,288.839996,287.579987,288.209991,277.981140,55093100,2020-12-17,21360.5,23776.94,21252.01,22826.48,51112.59698933141,22770.783788597062,347889.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-12,290.000000,290.470001,288.260010,290.160004,279.861938,69727800,2020-12-16,19443.19,21569.94,19300.0,21360.98,31098.59775724214,20490.464005730955,222706.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-15,290.239990,290.350006,289.079987,289.970001,279.678619,49596700,2020-12-15,19272.37,19565.0,19051.27,19444.6,15044.650417320987,19364.249967995034,130574.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-16,290.950012,291.010010,289.500000,290.160004,279.861938,52153200,2020-12-14,19166.65,19349.98,18967.68,19272.37,9024.867855940533,19167.824388455898,86891.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-17,291.399994,291.429993,288.989990,289.450012,279.177124,58268300,2020-12-13,18821.28,19421.03,18730.0,19166.65,10434.930504930711,19167.76906067144,97148.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-18,290.100006,290.320007,288.660004,290.019989,279.726898,68708500,2020-12-12,18044.19,18955.34,18023.57,18821.28,8563.8506511308,18498.443787852717,100449.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-22,289.170013,290.440002,289.070007,290.269989,279.967957,40160100,2020-12-11,18257.18,18293.08,17580.0,18042.15,16732.159254230624,17922.733537222062,151213.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-23,290.679993,293.140015,290.420013,292.880005,282.485352,52246600,2020-12-10,18546.55,18556.42,17905.0,18253.44,14731.822701150535,18259.70139276694,117675.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-24,292.790009,293.160004,292.070007,292.230011,281.858429,50392900,2020-12-09,18316.22,18647.33,17639.0,18546.55,20113.307135311516,18243.24897366274,163959.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-25,292.119995,292.779999,290.730011,292.049988,281.684845,57770900,2020-12-08,19177.08,19299.51,18200.0,18316.22,14255.738097650545,18797.565582457093,131412.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-26,292.100006,293.489990,291.239990,293.410004,282.996582,50916400,2020-12-07,19375.6,19432.57,18901.0,19177.71,8919.81939409032,19166.994981324242,127451.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-29,293.510010,294.450012,293.410004,293.869995,283.440216,57197700,2020-12-06,19158.96,19430.25,18878.0,19375.6,6541.56952731275,19173.77201703477,132998.0,cbse/btc-usd,cbse,spot,btc-usd
2019-04-30,293.489990,294.339996,291.920013,294.019989,283.584900,81111700,2020-12-05,18658.09,19189.98,18501.0,19158.96,7077.679120090472,18941.25189080582,101022.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-01,294.720001,294.950012,291.799988,291.809998,281.453369,71671900,2020-12-04,19446.43,19546.46,18576.05,18658.1,15969.307282709742,19056.674120638403,168429.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-02,291.679993,292.700012,289.519989,291.179993,280.845673,65030200,2020-12-03,19222.45,19623.89,18885.0,19448.64,14361.873888259172,19302.438960517622,154095.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-03,292.820007,294.339996,291.299988,294.029999,283.594574,56543700,2020-12-02,18778.18,19340.0,18335.0,19225.63,15972.6198141498,18913.88653715238,145755.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-06,289.250000,293.309998,288.899994,292.820007,282.427521,107198100,2020-12-01,19713.94,19915.14,18111.84,18782.97,26437.72605760014,19157.661850390683,206956.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-07,290.149994,290.809998,285.809998,287.929993,277.711029,144729900,2020-11-30,18202.02,19873.23,18201.47,19713.93,26055.863199595446,19161.326743037658,192732.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-08,287.529999,289.429993,286.869995,287.529999,277.325256,91568300,2020-11-29,17736.1,18359.0,17535.26,18202.03,8883.998149140945,18019.013687297993,101103.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-09,285.230011,287.329987,283.299988,286.660004,276.486145,103471100,2020-11-28,17155.43,17933.25,16880.0,17739.85,13037.47779936039,17454.803490844497,133229.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-10,285.619995,288.940002,282.299988,288.100006,277.875061,112429300,2020-11-27,17169.99,17475.0,16400.0,17153.95,22997.732456498197,16919.3794823963,185576.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-13,282.420013,283.489990,279.929993,280.859985,270.891968,127290500,2020-11-26,18717.24,18915.48,16200.0,17170.0,35189.03078947928,17356.322748510527,261591.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-14,281.989990,285.100006,281.850006,283.399994,273.341827,77003200,2020-11-25,19172.9,19500.0,18502.0,18721.93,20149.631916899627,19052.590322249176,178580.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-15,281.589996,285.769989,281.359985,285.059998,274.942902,73956400,2020-11-24,18384.82,19469.0,18052.02,19172.84,26102.676639049187,18967.810503848472,210142.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-16,285.839996,289.209991,285.760010,287.700012,277.489227,76749600,2020-11-23,18437.18,18777.77,18001.0,18384.82,17363.563399511535,18417.053507135308,144705.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-17,285.140015,288.600006,285.119995,285.839996,275.695190,100353000,2020-11-22,18721.21,18773.56,17610.77,18437.66,14803.849278921003,18366.707959717813,139524.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-20,284.059998,285.959991,283.119995,283.950012,273.872345,62877600,2020-11-21,18677.84,18980.0,18350.0,18721.21,13330.29683183128,18737.794512909706,142401.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-21,285.829987,286.929993,285.549988,286.510010,276.341431,46847100,2020-11-20,17821.92,18830.3,17764.76,18675.25,17614.456513481262,18404.81067049161,151120.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-22,285.450012,286.690002,285.100006,285.630005,275.492676,49482500,2020-11-19,17790.18,18193.29,17356.0,17821.58,16928.66544277123,17864.994737237073,137742.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-23,283.160004,283.209991,280.570007,282.140015,272.126526,98733800,2020-11-18,17679.86,18488.0,17238.68,17782.89,30668.375242418144,17871.804664121493,212419.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-24,283.739990,284.200012,282.089996,282.779999,272.743835,55268100,2020-11-17,16726.49,17880.0,16575.42,17679.36,24809.22560059016,17301.652937912575,176839.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-28,283.089996,284.149994,280.130005,280.149994,270.207153,70029400,2020-11-16,15970.0,16892.0,15879.0,16726.64,13742.249525541327,16494.204564861724,112497.0,cbse/btc-usd,cbse,spot,btc-usd
2019-05-29,278.910004,279.359985,276.709991,278.269989,268.393951,104972900,2020-11-15,16082.01,16175.6,15796.09,15966.89,6249.486867380168,15979.201763224588,84967.0,cbse/btc-usd,cbse,spot,btc-usd
